año,fecha,familia,id_ciudad,cantidad
2019,7,LDPE POLIFEN 640,YUMBO,2.3
2019,7,LDPE POLIFEN 641,BARRANQUILLA,8.0
2019,7,LDPE POLIFEN 641,BOGOTA,50.525
2019,7,LDPE POLIFEN 641,BUCARAMANGA,65.0
2019,7,LDPE POLIFEN 641,CALI,81.05
2019,7,LDPE POLIFEN 641,CANDELARIA,2.0
2019,7,LDPE POLIFEN 641,CARTAGENA,1.75
2019,7,LDPE POLIFEN 641,DOSQUEBRADAS,2.0
2019,7,LDPE POLIFEN 641,ENVIGADO,3.0
2019,7,LDPE POLIFEN 641,FUNZA,21.0
2019,7,LDPE POLIFEN 641,GIRARDOTA,1.0
2019,7,LDPE POLIFEN 641,ITAGUI,12.3
2019,7,LDPE POLIFEN 641,LA ESTRELLA,0.775
2019,7,LDPE POLIFEN 641,MANIZALES,6.225
2019,7,LDPE POLIFEN 641,MEDELLIN,23.425
2019,7,LDPE POLIFEN 641,PEREIRA,2.0
2019,7,LDPE POLIFEN 641,SANTANDER DE QUILICHAO,2.0
2019,7,LDPE POLIFEN 641,SOLEDAD,1.0
2019,7,LDPE POLIFEN 641,YUMBO,0.5
2019,7,LDPE POLIFEN 641,ZIPAQUIRA,5.0
2019,7,LDPE USO GENERAL,BARRANQUILLA,25.0
2019,7,LDPE USO GENERAL,BOGOTA,119.5
2019,7,LDPE USO GENERAL,BUCARAMANGA,6.0
2019,7,LDPE USO GENERAL,CALI,15.55
2019,7,LDPE USO GENERAL,CARTAGENA,0.35
2019,7,LDPE USO GENERAL,CUCUTA,16.5
2019,7,LDPE USO GENERAL,LIMA,116.875
2019,7,LDPE USO GENERAL,LOS PATIOS,2.3
2019,7,LDPE USO GENERAL,MAGANGUE,18.0
2019,7,LDPE USO GENERAL,MOSQUERA,54.0
2019,7,LDPE USO GENERAL,POPAYAN,2.3
2019,7,LDPE USO GENERAL,YUMBO,65.7
2019,7,LD_PO_NP_641,BOGOTA,34.0
2019,7,LLDPE BUT (M.I. 1)CA,BARRANQUILLA,1.5
2019,7,LLDPE BUT (M.I. 1)CA,BOGOTA,4.275
2019,7,LLDPE BUT (M.I. 1)CA,CARTAGENA,0.625
2019,7,LLDPE BUT (M.I. 1)CA,FUNZA,4.925
2019,7,LLDPE BUT (M.I. 1)CA,LOS PATIOS,0.5
2019,7,LLDPE BUT (M.I. 1)CA,PIEDECUESTA,1.375
2019,7,LLDPE HEXENO,BARRANQUILLA,41.6
2019,7,LLDPE HEXENO,BOGOTA,32.5
2019,7,LLDPE HEXENO,BUCARAMANGA,5.0
2019,7,LLDPE HEXENO,CALI,11.55
2019,7,LLDPE HEXENO,CARTAGENA,0.75
2019,7,LLDPE HEXENO,CUCUTA,153.2
2019,7,LLDPE HEXENO,GIRARDOTA,0.2
2019,7,LLDPE HEXENO,GUARNE,0.1
2019,7,LLDPE HEXENO,ITAGUI,2.6
2019,7,LLDPE HEXENO,LOS PATIOS,2.5
2019,7,LLDPE HEXENO,MAGANGUE,10.0
2019,7,LLDPE HEXENO,MANIZALES,17.05
2019,7,LLDPE HEXENO,MEDELLIN,14.2
2019,7,LLDPE HEXENO,MOSQUERA,5.0
2019,7,LLDPE HEXENO,YUMBO,14.85
2019,7,LLDPE INYECCION,BOGOTA,0.8
2019,7,LLDPE INYECCION,CALI,0.625
2019,7,LLDPE METALOCENO,CALI,0.425
2019,7,LLDPE METALOCENO,YUMBO,2.425
2019,7,MASTER. NEGRO B.PS,CARTAGENA,0.995
2019,7,MASTER. NEGRO B.PS,DE CAGUA,0.995
2019,7,MASTERB. BLANCO B.PE,ARMENIA,0.3
2019,7,MASTERB. BLANCO B.PE,BARRANQUILLA,21.6
2019,7,MASTERB. BLANCO B.PE,BOGOTA,74.3
2019,7,MASTERB. BLANCO B.PE,CALI,13.9
2019,7,MASTERB. BLANCO B.PE,CALOTO,10.0
2019,7,MASTERB. BLANCO B.PE,CARACAS,0.5
2019,7,MASTERB. BLANCO B.PE,CARTAGENA,140.5
2019,7,MASTERB. BLANCO B.PE,COTA,6.7
2019,7,MASTERB. BLANCO B.PE,CUCUTA,3.3
2019,7,MASTERB. BLANCO B.PE,DE CAGUA,10.0
2019,7,MASTERB. BLANCO B.PE,DOSQUEBRADAS,0.35
2019,7,MASTERB. BLANCO B.PE,FUNZA,26.95
2019,7,MASTERB. BLANCO B.PE,GINEBRA,7.2
2019,7,MASTERB. BLANCO B.PE,GIRARDOTA,5.0
2019,7,MASTERB. BLANCO B.PE,GIRON,0.3
2019,7,MASTERB. BLANCO B.PE,GUACHENE,7.0
2019,7,MASTERB. BLANCO B.PE,GUAYAQUIL,6.5
2019,7,MASTERB. BLANCO B.PE,HAINA,9.725
2019,7,MASTERB. BLANCO B.PE,HOSPITAL,7.75
2019,7,MASTERB. BLANCO B.PE,ITAGUI,2.8
2019,7,MASTERB. BLANCO B.PE,LA ESTRELLA,1.275
2019,7,MASTERB. BLANCO B.PE,LIMA,3.8
2019,7,MASTERB. BLANCO B.PE,LOS PATIOS,0.6
2019,7,MASTERB. BLANCO B.PE,MADRID,0.1
2019,7,MASTERB. BLANCO B.PE,MEDELLIN,0.125
2019,7,MASTERB. BLANCO B.PE,MIRANDA,0.025
2019,7,MASTERB. BLANCO B.PE,PAVAS,1.5
2019,7,MASTERB. BLANCO B.PE,PEREIRA,0.075
2019,7,MASTERB. BLANCO B.PE,PUERTO TEJADA,0.05
2019,7,MASTERB. BLANCO B.PE,RIONEGRO,2.0
2019,7,MASTERB. BLANCO B.PE,SANTO DOMINGO,14.5
2019,7,MASTERB. BLANCO B.PE,SOLEDAD,0.05
2019,7,MASTERB. BLANCO B.PE,TOCANCIPA,4.125
2019,7,MASTERB. BLANCO B.PE,YUMBO,15.0
2019,7,MASTERB. BLANCO B.PP,BOGOTA,12.625
2019,7,MASTERB. BLANCO B.PP,CALI,5.5
2019,7,MASTERB. BLANCO B.PP,CARTAGENA,50.675
2019,7,MASTERB. BLANCO B.PP,CHIA,0.3
2019,7,MASTERB. BLANCO B.PP,COTA,0.05
2019,7,MASTERB. BLANCO B.PP,CUAUTITLAN IZCALLI,12.5
2019,7,MASTERB. BLANCO B.PP,PALMIRA,6.0
2019,7,MASTERB. BLANCO B.PP,PEREIRA,0.025
2019,7,MASTERB. BLANCO B.PP,SOACHA,0.15
2019,7,MASTERB. BLANCO B.PS,BOGOTA,22.075
2019,7,MASTERB. BLANCO B.PS,CARTAGENA,48.65
2019,7,MASTERB. BLANCO B.PS,COPACABANA,25.4
2019,7,MASTERB. BLANCO B.PS,FUNZA,4.0
2019,7,MASTERB. BLANCO B.PS,GIRARDOTA,0.5
2019,7,MASTERB. BLANCO B.PS,ITAGUI,2.0
2019,7,MASTERB. NEGRO B.PE,ANTIGUO CUSCATLAN,24.0
2019,7,MASTERB. NEGRO B.PE,ARMENIA,0.3
2019,7,MASTERB. NEGRO B.PE,BARRANQUILLA,1.225
2019,7,MASTERB. NEGRO B.PE,BOGOTA,8.225
2019,7,MASTERB. NEGRO B.PE,BUCARAMANGA,4.5
2019,7,MASTERB. NEGRO B.PE,CAJICA,1.6
2019,7,MASTERB. NEGRO B.PE,CALI,2.15
2019,7,MASTERB. NEGRO B.PE,CARACAS,0.5
2019,7,MASTERB. NEGRO B.PE,CARTAGENA,68.3
2019,7,MASTERB. NEGRO B.PE,COPACABANA,0.05
2019,7,MASTERB. NEGRO B.PE,COTA,40.9
2019,7,MASTERB. NEGRO B.PE,CUCUTA,11.2
2019,7,MASTERB. NEGRO B.PE,DOSQUEBRADAS,1.35
2019,7,MASTERB. NEGRO B.PE,FUNZA,3.375
2019,7,MASTERB. NEGRO B.PE,FUSAGASUGA,1.0
2019,7,MASTERB. NEGRO B.PE,GIRARDOTA,1.0
2019,7,MASTERB. NEGRO B.PE,HOSPITAL,11.3
2019,7,MASTERB. NEGRO B.PE,ITAGUI,5.15
2019,7,MASTERB. NEGRO B.PE,LA ESTRELLA,0.025
2019,7,MASTERB. NEGRO B.PE,LA TEBAIDA,1.0
2019,7,MASTERB. NEGRO B.PE,LIMA,8.0
2019,7,MASTERB. NEGRO B.PE,LOS PATIOS,0.3
2019,7,MASTERB. NEGRO B.PE,MEDELLIN,1.625
2019,7,MASTERB. NEGRO B.PE,MOSQUERA,0.425
2019,7,MASTERB. NEGRO B.PE,PACORA,0.075
2019,7,MASTERB. NEGRO B.PE,PUERTO TEJADA,0.65
2019,7,MASTERB. NEGRO B.PE,SABANETA,0.6
2019,7,MASTERB. NEGRO B.PE,SANTA ROSA DE CABAL,0.05
2019,7,MASTERB. NEGRO B.PE,SOACHA,5.0
2019,7,MASTERB. NEGRO B.PE,TOCANCIPA,0.475
2019,7,MASTERB. NEGRO B.PE,YUMBO,3.0
2019,7,MASTERB. NEGRO B.PP,BOGOTA,2.575
2019,7,MASTERB. NEGRO B.PP,CAJICA,0.075
2019,7,MASTERB. NEGRO B.PP,CALI,0.05
2019,7,MASTERB. NEGRO B.PP,CARTAGENA,9.05
2019,7,MASTERB. NEGRO B.PP,COTA,0.15
2019,7,MASTERB. NEGRO B.PP,FUNZA,0.25
2019,7,MASTERB. NEGRO B.PP,GUACHENE,2.5
2019,7,MASTERB. NEGRO B.PP,ITAGUI,8.0
2019,7,MASTERB. NEGRO B.PP,MIRANDA,0.2
2019,7,MASTERB. NEGRO B.PP,MOSQUERA,0.15
2019,7,MASTERB. NEGRO B.PP,SOACHA,0.4
2019,7,MASTERB. NEGRO B.PP,TENJO,0.2
2019,7,MASTERB. NEGRO B.PP,VILLA RICA,3.2
2019,7,MASTERB. NEGRO B.PP,YUMBO,0.6
2019,7,MASTERBATCH DE COLOR,BARRANQUILLA,1.3
2019,7,MASTERBATCH DE COLOR,BOGOTA,74.633
2019,7,MASTERBATCH DE COLOR,BUCARAMANGA,0.425
2019,7,MASTERBATCH DE COLOR,CAJICA,1.331
2019,7,MASTERBATCH DE COLOR,CALI,4.813
2019,7,MASTERBATCH DE COLOR,CALOTO,0.426
2019,7,MASTERBATCH DE COLOR,CARTAGENA,236.059
2019,7,MASTERBATCH DE COLOR,COTA,0.025
2019,7,MASTERBATCH DE COLOR,CUCUTA,0.325
2019,7,MASTERBATCH DE COLOR,DE CAGUA,0.1
2019,7,MASTERBATCH DE COLOR,FUNZA,4.353
2019,7,MASTERBATCH DE COLOR,GINEBRA,0.305
2019,7,MASTERBATCH DE COLOR,GIRON,0.784
2019,7,MASTERBATCH DE COLOR,GUACHENE,0.1
2019,7,MASTERBATCH DE COLOR,GUATEMALA,1.688
2019,7,MASTERBATCH DE COLOR,GUAYAQUIL,15.175
2019,7,MASTERBATCH DE COLOR,HAINA,0.75
2019,7,MASTERBATCH DE COLOR,HOSPITAL,1.251
2019,7,MASTERBATCH DE COLOR,ITAGUI,2.4719
2019,7,MASTERBATCH DE COLOR,LA ESTRELLA,2.645
2019,7,MASTERBATCH DE COLOR,LA TEBAIDA,0.075
2019,7,MASTERBATCH DE COLOR,LIMA,0.35
2019,7,MASTERBATCH DE COLOR,LOS PATIOS,0.049
2019,7,MASTERBATCH DE COLOR,MADRID,0.425
2019,7,MASTERBATCH DE COLOR,MEDELLIN,1.4
2019,7,MASTERBATCH DE COLOR,MOSQUERA,1.583
2019,7,MASTERBATCH DE COLOR,PACORA,0.175
2019,7,MASTERBATCH DE COLOR,PAVAS,0.825
2019,7,MASTERBATCH DE COLOR,PEREIRA,1.0
2019,7,MASTERBATCH DE COLOR,SABANETA,0.406
2019,7,MASTERBATCH DE COLOR,SOACHA,0.85
2019,7,MASTERBATCH DE COLOR,SOROCABA,0.1
2019,7,MASTERBATCH DE COLOR,TOCANCIPA,1.813
2019,7,MASTERBATCH DE COLOR,YUMBO,0.102
2019,7,MASTERBATCH DE COLOR,ZIPAQUIRA,1.25
2019,7,N/D,CARTAGENA,3.932
2019,7,OTRO,CALI,34.0
2019,7,OTRO,CARTAGENA,21.956
2019,7,OTRO,CHICLAYO,120.0
2019,7,OTRO,LIMA,540.0
2019,7,OTRO,MEDELLIN,150.0
2019,7,OTRO,VILLANUEVA,74.25
2019,7,OTROS COMPUESTOS,CALDAS,2.0
2019,7,OTROS COMPUESTOS,CALI,6.65
2019,7,OTROS COMPUESTOS,CARTAGENA,9.85
2019,7,OTROS COMPUESTOS,CIUDAD DE GUATEMALA,0.0106
2019,7,OTROS COMPUESTOS,GUATEMALA,0.1315
2019,7,OTROS COMPUESTOS,HOSPITAL,0.013
2019,7,OTROS COMPUESTOS,LAMPA,0.001
2019,7,OTROS COMPUESTOS,MEDELLIN,24.0
2019,7,OTROS COMPUESTOS,MIXCO,0.01
2019,7,OTROS COMPUESTOS,QUITO,0.025
2019,7,OTROS COMPUESTOS,SAN JOSE- HONDURAS,0.05
2019,7,OTROS COMPUESTOS,SANTO DOMINGO,0.003
2019,7,OTROS COMPUESTOS,TOCANCIPA,0.0065
2019,7,OTROS COMPUESTOS,TOLUCA,0.01
2019,7,OTROS COMPUESTOS,VALPARAISO,0.005
2019,7,OTROS COMPUESTOS,VILLANUEVA,0.006
2019,7,PP REF.FIBRA  VIDRIO,BOGOTA,3.4
2019,7,PP REF.FIBRA  VIDRIO,BUENOS AIRES,15.0
2019,7,PP REF.FIBRA  VIDRIO,CALI,1.0
2019,7,PP REF.FIBRA  VIDRIO,CARTAGENA,25.0
2019,7,PP REF.FIBRA  VIDRIO,FUNZA,11.85
2019,7,PP REF.FIBRA  VIDRIO,MANIZALES,0.25
2019,7,PP REF.FIBRA  VIDRIO,MEDELLIN,0.3
2019,7,PP REF.FIBRA  VIDRIO,MIRANDA,11.15
2019,7,PP REF.FIBRA  VIDRIO,ZONA FRANCA RIONEGRO ANTIOQUIA,1.225
2019,7,PP REFORZADO  CACO3,BOGOTA,68.0
2019,7,PP REFORZADO  CACO3,BUENOS AIRES,33.0
2019,7,PP REFORZADO  CACO3,CARTAGENA,17.375
2019,7,PP REFORZADO  CACO3,COTA,2.0
2019,7,PP REFORZADO  CACO3,ENVIGADO,0.5
2019,7,PP REFORZADO  CACO3,FUNZA,2.375
2019,7,PP REFORZADO  CACO3,LIMA,1.0
2019,7,PP REFORZADO  TALCO,BOGOTA,7.475
2019,7,PP REFORZADO  TALCO,BUCARAMANGA,0.5
2019,7,PP REFORZADO  TALCO,CARTAGENA,10.575
2019,7,PP REFORZADO  TALCO,CIUDAD DE GUATEMALA,5.0
2019,7,PP REFORZADO  TALCO,COPACABANA,2.074
2019,7,PP REFORZADO  TALCO,GIRARDOTA,0.55
2019,7,PP REFORZADO  TALCO,ITAGUI,0.125
2019,7,PP REFORZADO  TALCO,MEDELLIN,4.0
2019,7,PP REFORZADO  TALCO,SABANETA,1.725
2019,7,PP Y OTRO MATERIALES,CARTAGENA,74.308
2019,7,RESINAS GRANULAR,CARTAGENA,111.012999999999
2019,7,SEGUNDAS,BOGOTA,133.516
2019,7,SEGUNDAS,CARTAGENA,43.151
2019,7,SEGUNDAS,CUCUTA,0.034
2019,7,SEGUNDAS,ITAGUI,1.0
2019,7,SEGUNDAS,LA ESTRELLA,9.919
2019,7,SEGUNDAS,MEDELLIN,26.0
2019,7,SEGUNDAS,SOACHA,11.399
2019,7,SEGUNDAS,TOCANCIPA,17.611
2019,7,TERPOLIMEROS,BOGOTA,17.15
2019,7,TERPOLIMEROS,ITAMONTE,4.5
2019,7,TERPOLIMEROS,MIXCO,0.075
2019,8,ADITIVOS,BARRANQUILLA,2.3
2019,8,ADITIVOS,BOGOTA,7.425
2019,8,ADITIVOS,BUCARAMANGA,0.95
2019,8,ADITIVOS,CALI,3.65
2019,8,ADITIVOS,CARTAGENA,74.575
2019,8,ADITIVOS,COTA,0.3
2019,8,ADITIVOS,CURRIDABAT,1.0
2019,8,ADITIVOS,DOSQUEBRADAS,0.475
2019,8,ADITIVOS,ENVIGADO,0.7
2019,8,ADITIVOS,FUNZA,0.225
2019,8,ADITIVOS,GINEBRA,7.275
2019,8,ADITIVOS,GIRARDOTA,1.15
2019,8,ADITIVOS,GUACHENE,1.2
2019,8,ADITIVOS,GUATEMALA,1.6
2019,8,ADITIVOS,GUAYAQUIL,3.5
2019,8,ADITIVOS,HAINA,19.15
2019,8,ADITIVOS,ITAGUI,14.154
2019,8,ADITIVOS,LIMA,34.3
2019,8,ADITIVOS,MANIZALES,1.0
2019,8,ADITIVOS,MEDELLIN,11.525
2019,8,ADITIVOS,PALMIRA,0.175
2019,8,ADITIVOS,PEREIRA,0.15
2019,8,ADITIVOS,SANTO DOMINGO,1.5
2019,8,ADITIVOS,SOACHA,1.0
2019,8,ADITIVOS,TENJO,0.1
2019,8,ADITIVOS,VILLANUEVA,15.0
2019,8,ADITIVOS,YUMBO,3.0
2019,8,ADITIVOS,ZIPAQUIRA,0.75
2019,8,ANTIFIBRILANTES,BARRANQUILLA,6.75
2019,8,ANTIFIBRILANTES,BUENOS AIRES,13.25
2019,8,ANTIFIBRILANTES,CALI,0.025
2019,8,ANTIFIBRILANTES,CAMPO GRANDE,52.0
2019,8,ANTIFIBRILANTES,CARTAGENA,43.5
2019,8,ANTIFIBRILANTES,CHICLAYO,108.0
2019,8,ANTIFIBRILANTES,ENVIGADO,1.0
2019,8,ANTIFIBRILANTES,FUNZA,3.0
2019,8,ANTIFIBRILANTES,GIRON,6.0
2019,8,ANTIFIBRILANTES,GUADALAJARA DE BUGA,0.025
2019,8,ANTIFIBRILANTES,ITAGUI,102.0
2019,8,ANTIFIBRILANTES,LA ESTRELLA,20.0
2019,8,ANTIFIBRILANTES,LIMA,68.0
2019,8,ANTIFIBRILANTES,MANAUS,307.0
2019,8,ANTIFIBRILANTES,MEDELLIN,25.0
2019,8,ANTIFIBRILANTES,PATZICIA,48.0
2019,8,ANTIFIBRILANTES,RIONEGRO,30.0
2019,8,ANTIFIBRILANTES,VILLANUEVA,7.0
2019,8,ANTIFIBRILANTES,YUMBO,0.3
2019,8,AYUDAS DE PROCESO,ARMENIA,3.0
2019,8,AYUDAS DE PROCESO,BARRANQUILLA,35.125
2019,8,AYUDAS DE PROCESO,BOGOTA,10.225
2019,8,AYUDAS DE PROCESO,BUENOS AIRES,148.5
2019,8,AYUDAS DE PROCESO,CALI,13.8
2019,8,AYUDAS DE PROCESO,CARTAGENA,265.9
2019,8,AYUDAS DE PROCESO,COTA,1.0
2019,8,AYUDAS DE PROCESO,DOSQUEBRADAS,1.0
2019,8,AYUDAS DE PROCESO,GALAPA,3.0
2019,8,AYUDAS DE PROCESO,GIRARDOTA,31.0
2019,8,AYUDAS DE PROCESO,GUARNE,0.15
2019,8,AYUDAS DE PROCESO,ITAGUI,4.0
2019,8,AYUDAS DE PROCESO,LOS PATIOS,9.0
2019,8,AYUDAS DE PROCESO,MANAUS,130.0
2019,8,AYUDAS DE PROCESO,MEDELLIN,7.1
2019,8,AYUDAS DE PROCESO,SANTO DOMINGO,32.0
2019,8,AYUDAS DE PROCESO,VILLA DEL ROSARIO,0.525
2019,8,AYUDAS DE PROCESO,VILLANUEVA,24.0
2019,8,COLORANTES LIQUIDOS,BOGOTA,0.06
2019,8,COMPUESTOS FLEXIBLES,CARTAGENA,0.15
2019,8,COMPUESTOS FLEXIBLES,COTA,3.0
2019,8,COPOLIMERO IMPACTO,ANTIGUO CUSCATLAN,24.0
2019,8,COPOLIMERO IMPACTO,ARAGUA. Z POSTAL 2121,8.1
2019,8,COPOLIMERO IMPACTO,ATLACOMULCO,80.0
2019,8,COPOLIMERO IMPACTO,BARRANQUILLA,18.5
2019,8,COPOLIMERO IMPACTO,BOGOTA,457.6764
2019,8,COPOLIMERO IMPACTO,BRASIL,76.5
2019,8,COPOLIMERO IMPACTO,BUCARAMANGA,13.3
2019,8,COPOLIMERO IMPACTO,BUENOS AIRES,378.0
2019,8,COPOLIMERO IMPACTO,CABA,1269.0
2019,8,COPOLIMERO IMPACTO,CABEDELO,25.5
2019,8,COPOLIMERO IMPACTO,CAGUA,108.0
2019,8,COPOLIMERO IMPACTO,CALI,304.05
2019,8,COPOLIMERO IMPACTO,CAMBUI,153.0
2019,8,COPOLIMERO IMPACTO,CARTAGENA,15.2
2019,8,COPOLIMERO IMPACTO,CHESHIRE,253.82
2019,8,COPOLIMERO IMPACTO,CHICLAYO,27.0
2019,8,COPOLIMERO IMPACTO,CIUDAD DE GUATEMALA,30.05
2019,8,COPOLIMERO IMPACTO,CIUDAD OBREGON,4.0
2019,8,COPOLIMERO IMPACTO,COTA,22.0
2019,8,COPOLIMERO IMPACTO,CUAUTITLAN IZCALLI,22.5
2019,8,COPOLIMERO IMPACTO,CUCUTA,5.0
2019,8,COPOLIMERO IMPACTO,ENVIGADO,6.4
2019,8,COPOLIMERO IMPACTO,FUNZA,28.0
2019,8,COPOLIMERO IMPACTO,FUSAGASUGA,0.15
2019,8,COPOLIMERO IMPACTO,GINEBRA,45.0
2019,8,COPOLIMERO IMPACTO,GUAYAMA,40.8
2019,8,COPOLIMERO IMPACTO,GUAYAQUIL,102.475
2019,8,COPOLIMERO IMPACTO,ITAGUI,10.0
2019,8,COPOLIMERO IMPACTO,ITAJAI,53.25
2019,8,COPOLIMERO IMPACTO,JUNDIAI,51.0
2019,8,COPOLIMERO IMPACTO,LA ESTRELLA,124.525
2019,8,COPOLIMERO IMPACTO,LIMA,162.0
2019,8,COPOLIMERO IMPACTO,MADRID,0.05
2019,8,COPOLIMERO IMPACTO,MANAUS,102.0
2019,8,COPOLIMERO IMPACTO,MANIZALES,79.5
2019,8,COPOLIMERO IMPACTO,MANTA,3.675
2019,8,COPOLIMERO IMPACTO,MEDELLIN,72.225
2019,8,COPOLIMERO IMPACTO,MIRANDA,3.0
2019,8,COPOLIMERO IMPACTO,MOSQUERA,5.025
2019,8,COPOLIMERO IMPACTO,NAUCALPAN DE JUAREZ,99.0
2019,8,COPOLIMERO IMPACTO,PAINE,25.0
2019,8,COPOLIMERO IMPACTO,PALMIRA,15.15
2019,8,COPOLIMERO IMPACTO,PAVAS,26.0
2019,8,COPOLIMERO IMPACTO,PEREIRA,4.75
2019,8,COPOLIMERO IMPACTO,PORTO VELHO,433.5
2019,8,COPOLIMERO IMPACTO,PUEBLA,70.0
2019,8,COPOLIMERO IMPACTO,REG DE PERU,108.0
2019,8,COPOLIMERO IMPACTO,REG DE VENEZUELA,13.5
2019,8,COPOLIMERO IMPACTO,RIONEGRO,37.4
2019,8,COPOLIMERO IMPACTO,SABANETA,5.275
2019,8,COPOLIMERO IMPACTO,SAN BERNARDO,42.5
2019,8,COPOLIMERO IMPACTO,SAN FRANCISCO DE DOS RIOS,25.0
2019,8,COPOLIMERO IMPACTO,SAN PEDRO SULA,48.0
2019,8,COPOLIMERO IMPACTO,SAN SALVADOR,1.0
2019,8,COPOLIMERO IMPACTO,SANTO DOMINGO,33.5
2019,8,COPOLIMERO IMPACTO,SIBATE,0.025
2019,8,COPOLIMERO IMPACTO,SOACHA,0.5
2019,8,COPOLIMERO IMPACTO,TABIO,3.0
2019,8,COPOLIMERO IMPACTO,TENJO,15.0
2019,8,COPOLIMERO IMPACTO,TEPANCO DE LOPEZ,20.0
2019,8,COPOLIMERO IMPACTO,TIBAS,16.0
2019,8,COPOLIMERO IMPACTO,TOCANCIPA,39.5
2019,8,COPOLIMERO IMPACTO,TOLUCA,40.0
2019,8,COPOLIMERO IMPACTO,URUCA,0.5
2019,8,COPOLIMERO IMPACTO,VILLA RICA,35.0
2019,8,COPOLIMERO IMPACTO,VILLANUEVA,221.0
2019,8,COPOLIMERO IMPACTO,YUMBO,24.75
2019,8,COPOLIMERO IMPACTO,ZIPAQUIRA,38.0
2019,8,COPOLIMERO IMPACTO,ZONA FRANCA RIONEGRO ANTIOQUIA,6.0
2019,8,COPOLIMERO RANDOM,ANTIGUO CUSCATLAN,24.0
2019,8,COPOLIMERO RANDOM,BARRANQUILLA,2.55
2019,8,COPOLIMERO RANDOM,BAYAMON,120.9
2019,8,COPOLIMERO RANDOM,BELEN,21.0
2019,8,COPOLIMERO RANDOM,BOGOTA,549.55
2019,8,COPOLIMERO RANDOM,BUCARAMANGA,7.4
2019,8,COPOLIMERO RANDOM,BUENOS AIRES,231.5
2019,8,COPOLIMERO RANDOM,CABEDELO,25.5
2019,8,COPOLIMERO RANDOM,CALI,50.325
2019,8,COPOLIMERO RANDOM,CALOTO,20.5
2019,8,COPOLIMERO RANDOM,CAMPINA GRANDE,127.5
2019,8,COPOLIMERO RANDOM,CANDELARIA,1.0
2019,8,COPOLIMERO RANDOM,CARTAGENA,315.612
2019,8,COPOLIMERO RANDOM,CHESHIRE,39.2
2019,8,COPOLIMERO RANDOM,CIUDAD DE GUATEMALA,44.0
2019,8,COPOLIMERO RANDOM,CIUDAD DE MEXICO,40.0
2019,8,COPOLIMERO RANDOM,CNPJ: 02.180.080/0001-30,1.5
2019,8,COPOLIMERO RANDOM,COPACABANA,6.175
2019,8,COPOLIMERO RANDOM,COTA,3.575
2019,8,COPOLIMERO RANDOM,CRICIUMA,102.0
2019,8,COPOLIMERO RANDOM,DOSQUEBRADAS,0.4
2019,8,COPOLIMERO RANDOM,ENVIGADO,34.1
2019,8,COPOLIMERO RANDOM,EXREMA,51.0
2019,8,COPOLIMERO RANDOM,FUNZA,13.575
2019,8,COPOLIMERO RANDOM,GINEBRA,10.0
2019,8,COPOLIMERO RANDOM,GIRARDOTA,3.0
2019,8,COPOLIMERO RANDOM,GUACHENE,3.0
2019,8,COPOLIMERO RANDOM,GUARNE,15.2
2019,8,COPOLIMERO RANDOM,GUAYAQUIL,183.5
2019,8,COPOLIMERO RANDOM,GUSTAVO A MADERO,49.0
2019,8,COPOLIMERO RANDOM,HUECHURABA,25.0
2019,8,COPOLIMERO RANDOM,ITAGUI,24.1
2019,8,COPOLIMERO RANDOM,ITAJAI,82.5
2019,8,COPOLIMERO RANDOM,ITAPECERICA DA SERRA,25.5
2019,8,COPOLIMERO RANDOM,IZTACALCO,200.0
2019,8,COPOLIMERO RANDOM,JOAO PESSOA,51.0
2019,8,COPOLIMERO RANDOM,JOINVILLE,197.625
2019,8,COPOLIMERO RANDOM,LA ESTRELLA,78.15
2019,8,COPOLIMERO RANDOM,LA PAZ,12.5
2019,8,COPOLIMERO RANDOM,LIMA,529.5
2019,8,COPOLIMERO RANDOM,MADRID,10.925
2019,8,COPOLIMERO RANDOM,MANAUS,70.5
2019,8,COPOLIMERO RANDOM,MANIZALES,6.55
2019,8,COPOLIMERO RANDOM,MANTA,3.0
2019,8,COPOLIMERO RANDOM,MARINILLA,6.5
2019,8,COPOLIMERO RANDOM,MEDELLIN,22.05
2019,8,COPOLIMERO RANDOM,MIAMI,20.0
2019,8,COPOLIMERO RANDOM,MOLINA DE SEGURA,272.25
2019,8,COPOLIMERO RANDOM,MOSQUERA,26.0
2019,8,COPOLIMERO RANDOM,NUNOA,54.0
2019,8,COPOLIMERO RANDOM,PAINE,150.0
2019,8,COPOLIMERO RANDOM,PALMIRA,38.45
2019,8,COPOLIMERO RANDOM,PATO BRANCO,1.5
2019,8,COPOLIMERO RANDOM,PAVAS,26.0
2019,8,COPOLIMERO RANDOM,PEREIRA,0.5
2019,8,COPOLIMERO RANDOM,PORTO VELHO,76.5
2019,8,COPOLIMERO RANDOM,PUEBLA,1.5
2019,8,COPOLIMERO RANDOM,QUEZALTEPEQUE,72.0
2019,8,COPOLIMERO RANDOM,QUILICURA,105.0
2019,8,COPOLIMERO RANDOM,QUITO,59.625
2019,8,COPOLIMERO RANDOM,RIONEGRO,153.3
2019,8,COPOLIMERO RANDOM,RODEIO,93.25
2019,8,COPOLIMERO RANDOM,SABANETA,77.8
2019,8,COPOLIMERO RANDOM,SAINT-PLACIDE,384.0
2019,8,COPOLIMERO RANDOM,SAN FRANCISCO,50.0
2019,8,COPOLIMERO RANDOM,SAN LUIS POTOSI,40.0
