,tiempo,producto,transporte,origen,destino,costo,valor_decision
1636,7,HOMOPOLIMERO,40.0,CGNA_PORT,LIMA,2056433.5,15.185294117647057
1637,7,HOMOPOLIMERO,40.0,CGNA_PORT,MANTA,2398098.0,0.29411764705882354
1638,7,HOMOPOLIMERO,40.0,CGNA_PORT,MAUA,2236613.2,0.0007352941176470588
1640,7,HOMOPOLIMERO,40.0,CGNA_PORT,PACORA,1817913.0,0.44264705882352945
1642,7,HOMOPOLIMERO,40.0,CGNA_PORT,PAVAS,7078257.0,0.1323529411764706
1643,7,HOMOPOLIMERO,40.0,CGNA_PORT,PILAR,3256771.8,0.7058823529411765
1644,7,HOMOPOLIMERO,40.0,CGNA_PORT,QUEIMADAS,2236613.2,0.75
1645,7,HOMOPOLIMERO,40.0,CGNA_PORT,QUEZALTEPEQUE,6743683.7,2.823529411764706
1646,7,HOMOPOLIMERO,40.0,CGNA_PORT,QUINTA NORMAL,2398098.0,0.75
1647,7,HOMOPOLIMERO,40.0,CGNA_PORT,QUITO,2398098.0,4.234558823529412
1648,7,HOMOPOLIMERO,40.0,CGNA_PORT,REG DE HONDURAS,6425871.2,0.7058823529411765
1649,7,HOMOPOLIMERO,40.0,CGNA_PORT,REG DE MEXICO,5922958.2,2.0294117647058822
1651,7,HOMOPOLIMERO,40.0,CGNA_PORT,RODEIO,2236613.2,0.75
1652,7,HOMOPOLIMERO,40.0,CGNA_PORT,ROSARIO,3256771.8,0.7941176470588235
1653,7,HOMOPOLIMERO,40.0,CGNA_PORT,SAN FRANCISCO DE DOS RIOS,7078257.0,0.7647058823529411
1654,7,HOMOPOLIMERO,40.0,CGNA_PORT,SAN SALVADOR,7482452.6,0.5588235294117647
1655,7,HOMOPOLIMERO,40.0,CGNA_PORT,SANTA CRUZ,4171530.2,9.470588235294118
1656,7,HOMOPOLIMERO,40.0,CGNA_PORT,SANTA ROSA JAUREGUI,5922958.2,2.3529411764705883
1657,7,HOMOPOLIMERO,40.0,CGNA_PORT,SANTIAGO,3016962.0,0.7647058823529411
1658,7,HOMOPOLIMERO,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,7.926470588235294
1659,7,HOMOPOLIMERO,40.0,CGNA_PORT,SAO JOSE DOS PINHAIS,2236613.2,0.75
1660,7,HOMOPOLIMERO,40.0,CGNA_PORT,SILAO,6265998.0,12.352941176470589
1661,7,HOMOPOLIMERO,40.0,CGNA_PORT,TERRA NOVA,2236613.2,0.75
1662,7,HOMOPOLIMERO,40.0,CGNA_PORT,TLALPAN,5922958.2,3.5294117647058822
1663,7,HOMOPOLIMERO,40.0,CGNA_PORT,TOLUCA,5922958.2,3.1213235294117645
1664,7,HOMOPOLIMERO,40.0,CGNA_PORT,VARGINHA,2236613.2,0.75
1666,7,HOMOPOLIMERO,40.0,CGNA_PORT,VILLANUEVA,6295651.9,3.911764705882353
1667,7,HOMOPOLIMERO,40.0,CGNA_PORT,VITORIA DA CONQUISTA,2236613.2,0.75
1668,7,HOMOPOLIMERO,40.0,CGNA_PORT,ZARAGOZA,6743683.7,0.7058823529411765
1669,7,LDPE POLIFEN 641,40.0,CGNA_PORT,AVELLANEDA,3256771.8,0.7941176470588235
1670,7,LDPE POLIFEN 641,40.0,CGNA_PORT,BLUMENAU,2236613.2,0.75
1671,7,LDPE POLIFEN 641,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,0.7941176470588235
1672,7,LDPE USO GENERAL,40.0,CGNA_PORT,LIMA,2056433.5,3.4375
1673,7,LD_PO_NP_641,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,2.2058823529411766
1678,7,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,CARACAS,5641332.2,0.014705882352941176
1681,7,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,0.19117647058823528
1682,7,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,HAINA,3016962.0,0.28602941176470587
1683,7,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,HOSPITAL,7078257.0,0.22794117647058823
1684,7,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,PAVAS,7078257.0,0.04411764705882353
1686,7,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,0.20588235294117646
1688,7,MASTERB. BLANCO B.PP,40.0,CGNA_PORT,CUAUTITLAN IZCALLI,5922958.2,0.36764705882352944
1690,7,MASTERB. NEGRO B.PE,40.0,CGNA_PORT,CARACAS,5641332.2,0.014705882352941176
1692,7,MASTERB. NEGRO B.PE,40.0,CGNA_PORT,HOSPITAL,7078257.0,0.33235294117647063
1693,7,MASTERB. NEGRO B.PE,40.0,CGNA_PORT,PACORA,1817913.0,0.0022058823529411764
1700,7,MASTERBATCH DE COLOR,40.0,CGNA_PORT,GUATEMALA,5193300.4,0.04964705882352941
1701,7,MASTERBATCH DE COLOR,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,0.09338235294117647
1702,7,MASTERBATCH DE COLOR,40.0,CGNA_PORT,HAINA,3016962.0,0.022058823529411766
1703,7,MASTERBATCH DE COLOR,40.0,CGNA_PORT,HOSPITAL,7078257.0,0.03679411764705882
1704,7,MASTERBATCH DE COLOR,40.0,CGNA_PORT,PACORA,1817913.0,0.005147058823529412
1705,7,MASTERBATCH DE COLOR,40.0,CGNA_PORT,PAVAS,7078257.0,0.024264705882352938
1706,7,MASTERBATCH DE COLOR,40.0,CGNA_PORT,SOROCABA,2236613.2,0.0029411764705882353
1708,7,OTROS COMPUESTOS,40.0,CGNA_PORT,CIUDAD DE GUATEMALA,5193300.4,0.0003235294117647059
1709,7,OTROS COMPUESTOS,40.0,CGNA_PORT,GUATEMALA,5193300.4,0.003882352941176471
1710,7,OTROS COMPUESTOS,40.0,CGNA_PORT,HOSPITAL,7078257.0,0.00014705882352941178
1711,7,OTROS COMPUESTOS,40.0,CGNA_PORT,LAMPA,2398098.0,2.9411764705882354e-05
1712,7,OTROS COMPUESTOS,40.0,CGNA_PORT,MIXCO,5193300.4,0.00029411764705882356
1713,7,OTROS COMPUESTOS,40.0,CGNA_PORT,QUITO,2398098.0,0.0007352941176470588
1714,7,OTROS COMPUESTOS,40.0,CGNA_PORT,SAN JOSE- HONDURAS,6425871.2,0.0014705882352941176
1716,7,OTROS COMPUESTOS,40.0,CGNA_PORT,TOLUCA,5922958.2,0.00029411764705882356
1717,7,OTROS COMPUESTOS,40.0,CGNA_PORT,VALPARAISO,2398098.0,0.00014705882352941178
1718,7,OTROS COMPUESTOS,40.0,CGNA_PORT,VILLANUEVA,6295651.9,0.00017647058823529413
1719,7,PP REF.FIBRA  VIDRIO,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,0.4411764705882353
1721,7,PP REFORZADO  CACO3,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,0.9705882352941176
1722,7,PP REFORZADO  TALCO,40.0,CGNA_PORT,CIUDAD DE GUATEMALA,5193300.4,0.14705882352941177
1724,7,TERPOLIMEROS,40.0,CGNA_PORT,ITAMONTE,2236613.2,0.1323529411764706
1725,7,TERPOLIMEROS,40.0,CGNA_PORT,MIXCO,5193300.4,0.0022058823529411764
1726,8,ADITIVOS,40.0,CGNA_PORT,CURRIDABAT,7078257.0,0.029411764705882353
1727,8,ADITIVOS,40.0,CGNA_PORT,GUATEMALA,5193300.4,0.047058823529411764
1728,8,ADITIVOS,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,0.10294117647058823
1729,8,ADITIVOS,40.0,CGNA_PORT,HAINA,3016962.0,0.2426470588235294
1730,8,ADITIVOS,40.0,CGNA_PORT,LIMA,2056433.5,0.04411764705882353
1732,8,ADITIVOS,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,0.04411764705882353
1733,8,ANTIFIBRILANTES,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,0.3897058823529412
1734,8,ANTIFIBRILANTES,40.0,CGNA_PORT,VILLANUEVA,6295651.9,0.20588235294117646
1735,8,AYUDAS DE PROCESO,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,1.1911764705882353
1736,8,AYUDAS DE PROCESO,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,0.17647058823529413
1737,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,ANTIGUO CUSCATLAN,6743683.7,0.7058823529411765
1738,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,ARAGUA. Z POSTAL 2121,5641332.2,0.23823529411764705
1739,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,ATLACOMULCO,5922958.2,1.1764705882352942
1741,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,BRASIL,2236613.2,2.25
1742,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,3.176470588235294
1743,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CABA,3256771.8,1.588235294117647
1744,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CABEDELO,2236613.2,0.75
1745,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CAGUA,5641332.2,1.588235294117647
1747,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CHESHIRE,7356745.8,5.159411764705882
1748,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CHICLAYO,2056433.5,0.7941176470588235
1749,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CIUDAD DE GUATEMALA,5193300.4,0.8838235294117647
1750,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CIUDAD OBREGON,5922958.2,0.11764705882352941
1751,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,CUAUTITLAN IZCALLI,5922958.2,0.6617647058823529
1752,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,GUAYAMA,3279979.2,1.2
1753,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,3.013970588235294
1755,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,ITAJAI,2668851.0,1.5661764705882353
1756,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,JUNDIAI,2236613.2,1.5
1757,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,LIMA,2056433.5,3.9705882352941178
1758,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,MANAUS,2236613.2,0.75
1759,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,MANTA,2398098.0,0.10808823529411764
1760,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,NAUCALPAN DE JUAREZ,5922958.2,1.4558823529411764
1761,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,PAINE,2398098.0,0.7352941176470589
1763,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,PAVAS,7078257.0,0.7647058823529411
1764,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,PORTO VELHO,2236613.2,1.5
1765,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,PUEBLA,5082420.6,2.0588235294117645
1766,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,REG DE PERU,2056433.5,0.7941176470588235
1767,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,REG DE VENEZUELA,5641332.2,0.39705882352941174
1768,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,SAN BERNARDO,2398098.0,1.25
1769,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,SAN FRANCISCO DE DOS RIOS,7078257.0,0.7352941176470589
1770,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,SAN PEDRO SULA,5925622.8,1.411764705882353
1771,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,SAN SALVADOR,7482452.6,0.029411764705882353
1772,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,0.9852941176470589
1773,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,TEPANCO DE LOPEZ,5922958.2,0.5882352941176471
1774,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,TIBAS,7078257.0,0.47058823529411764
1776,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,TOLUCA,5922958.2,1.1764705882352942
1777,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,URUCA,7078257.0,0.014705882352941176
1779,8,COPOLIMERO IMPACTO,40.0,CGNA_PORT,VILLANUEVA,6295651.9,5.088235294117647
1782,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,ANTIGUO CUSCATLAN,6743683.7,0.7058823529411765
1783,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,BAYAMON,3279979.2,0.5926470588235294
1784,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,BELEN,7078257.0,0.6176470588235294
1786,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,6.8088235294117645
1787,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,CABEDELO,2236613.2,0.75
1789,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,CAMPINA GRANDE,2236613.2,1.5
1791,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,CHESHIRE,7356745.8,0.5764705882352942
1792,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,CIUDAD DE GUATEMALA,5193300.4,1.2941176470588236
1793,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,CIUDAD DE MEXICO,5221665.0,0.5882352941176471
1794,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,CNPJ: 02.180.080/0001-30,2236613.2,0.04411764705882353
1795,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,CRICIUMA,2236613.2,1.5
1796,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,EXREMA,2236613.2,0.75
1797,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,3.8088235294117645
1798,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,GUSTAVO A MADERO,5922958.2,1.4411764705882353
1799,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,HUECHURABA,2398098.0,0.7352941176470589
1800,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,ITAJAI,2668851.0,1.6764705882352942
1801,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,ITAPECERICA DA SERRA,2236613.2,0.75
1802,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,IZTACALCO,5922958.2,3.5294117647058822
1803,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,JOAO PESSOA,2236613.2,0.75
1804,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,JOINVILLE,2236613.2,2.0625
1805,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,LA PAZ,4171530.2,0.36764705882352944
1806,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,LIMA,2056433.5,10.014705882352942
1807,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,MANAUS,2236613.2,1.3235294117647058
1808,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,MANTA,2398098.0,0.08823529411764706
1809,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,MIAMI,5221665.0,0.5882352941176471
1810,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,MOLINA DE SEGURA,3686108.7,1.4558823529411764
1811,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,NUNOA,2398098.0,0.7941176470588235
1812,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,PAINE,2398098.0,0.7352941176470589
1814,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,PATO BRANCO,2236613.2,0.04411764705882353
1815,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,PAVAS,7078257.0,0.7647058823529411
1816,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,PORTO VELHO,2236613.2,0.75
1817,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,PUEBLA,5082420.6,0.04411764705882353
1818,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,QUEZALTEPEQUE,6743683.7,0.7058823529411765
1819,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,QUILICURA,2398098.0,1.5441176470588236
1820,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,QUITO,2398098.0,1.7536764705882353
1821,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,RODEIO,2236613.2,1.2426470588235294
1822,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SAINT-PLACIDE,8211551.7,1.411764705882353
1823,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SAN FRANCISCO,1817913.0,1.4705882352941178
1824,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SAN LUIS POTOSI,5922958.2,0.5882352941176471
1825,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SAN SALVADOR,7482452.6,0.17647058823529413
1826,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SANTA CRUZ DO SUL,2236613.2,0.6617647058823529
1827,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,2.014705882352941
1828,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SUMARE,2236613.2,0.7279411764705882
1829,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,SUZHOU,2566351.7,1.411764705882353
1830,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,TEGUCIGALPA,6425871.2,0.7058823529411765
1831,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,TEPANCO DE LOPEZ,5922958.2,0.4411764705882353
1832,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,TIBAS,7078257.0,0.29411764705882354
1833,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,TLALNEPANTLA DE BAZ,5922958.2,0.23529411764705882
1834,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,TOLUCA,5922958.2,0.3830882352941177
1835,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,TRES PONTAS,2236613.2,0.75
1836,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,VENANCIO AIRES,2236613.2,0.7058823529411765
1838,8,COPOLIMERO RANDOM,40.0,CGNA_PORT,ZACAPU,5922958.2,4.617647058823529
1839,8,HDPE HMW BIMODAL,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,2.75
1840,8,HDPE HMW BIMODAL,40.0,CGNA_PORT,LIMA,2056433.5,2.5
1841,8,HDPE HMW BIMODAL,40.0,CGNA_PORT,REG DE HONDURAS,6425871.2,0.6875
1842,8,HDPE SOPLADO,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,0.008823529411764706
1843,8,HDPE SOPLADO,40.0,CGNA_PORT,QUITO,2398098.0,0.1323529411764706
1844,8,HDPE SOPLADO,40.0,CGNA_PORT,SAN PEDRO SULA,5925622.8,2.0625
1845,8,HOMOPOLIMERO,40.0,CGNA_PORT,ALAJUELA,7078257.0,0.7058823529411765
1846,8,HOMOPOLIMERO,40.0,CGNA_PORT,ANTIGUO CUSCATLAN,6743683.7,2.1176470588235294
1847,8,HOMOPOLIMERO,40.0,CGNA_PORT,ARAGUA. Z POSTAL 2121,5641332.2,0.5558823529411764
1848,8,HOMOPOLIMERO,40.0,CGNA_PORT,BARQUISIMETO,5641332.2,1.4705882352941178
1850,8,HOMOPOLIMERO,40.0,CGNA_PORT,BRASIL,2236613.2,2.25
1851,8,HOMOPOLIMERO,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,13.838235294117647
1852,8,HOMOPOLIMERO,40.0,CGNA_PORT,CABEDELO,2236613.2,3.75
1853,8,HOMOPOLIMERO,40.0,CGNA_PORT,CAGUA,5641332.2,0.7941176470588235
1854,8,HOMOPOLIMERO,40.0,CGNA_PORT,CALLAO,2056433.5,0.7941176470588235
1855,8,HOMOPOLIMERO,40.0,CGNA_PORT,CAMBUI,2236613.2,15.75
1856,8,HOMOPOLIMERO,40.0,CGNA_PORT,CAMPINA GRANDE,2236613.2,1.5
1857,8,HOMOPOLIMERO,40.0,CGNA_PORT,CARACAS,5641332.2,0.17647058823529413
1860,8,HOMOPOLIMERO,40.0,CGNA_PORT,CAYAMBE,2398098.0,0.7941176470588235
1861,8,HOMOPOLIMERO,40.0,CGNA_PORT,CHESHIRE,7356745.8,6.9191176470588225
1862,8,HOMOPOLIMERO,40.0,CGNA_PORT,CIUDAD DE GUATEMALA,5193300.4,4.117647058823529
1863,8,HOMOPOLIMERO,40.0,CGNA_PORT,CIUDAD OBREGON,5922958.2,1.2941176470588236
1864,8,HOMOPOLIMERO,40.0,CGNA_PORT,CNPJ: 02.180.080/0001-30,2236613.2,0.7058823529411765
1865,8,HOMOPOLIMERO,40.0,CGNA_PORT,CORDOBA,3256771.8,0.5882352941176471
1866,8,HOMOPOLIMERO,40.0,CGNA_PORT,CRICIUMA,2236613.2,5.25
1867,8,HOMOPOLIMERO,40.0,CGNA_PORT,CUAUTITLAN IZCALLI,5922958.2,1.0
1868,8,HOMOPOLIMERO,40.0,CGNA_PORT,CURRIDABAT,7078257.0,3.7941176470588234
1870,8,HOMOPOLIMERO,40.0,CGNA_PORT,EXREMA,2236613.2,0.75
1871,8,HOMOPOLIMERO,40.0,CGNA_PORT,FEIRA DE SANTANA,2236613.2,0.75
1872,8,HOMOPOLIMERO,40.0,CGNA_PORT,FORQUILHINHA,2236613.2,0.75
1873,8,HOMOPOLIMERO,40.0,CGNA_PORT,GUACARA,5641332.2,0.7941176470588235
1875,8,HOMOPOLIMERO,40.0,CGNA_PORT,GUATEMALA,5193300.4,0.29411764705882354
1876,8,HOMOPOLIMERO,40.0,CGNA_PORT,GUAYAMA,3279979.2,0.6
1877,8,HOMOPOLIMERO,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,7.864705882352941
1878,8,HOMOPOLIMERO,40.0,CGNA_PORT,GUSTAVO A MADERO,5922958.2,7.205882352941177
1879,8,HOMOPOLIMERO,40.0,CGNA_PORT,HAINA,3016962.0,4.8786764705882355
1880,8,HOMOPOLIMERO,40.0,CGNA_PORT,HEREDIA,7078257.0,0.7058823529411765
1881,8,HOMOPOLIMERO,40.0,CGNA_PORT,ITAJAI,2668851.0,3.110294117647059
1882,8,HOMOPOLIMERO,40.0,CGNA_PORT,ITAMONTE,2236613.2,3.0
1883,8,HOMOPOLIMERO,40.0,CGNA_PORT,IZTACALCO,5922958.2,1.1764705882352942
1884,8,HOMOPOLIMERO,40.0,CGNA_PORT,JABOATAO DOS GUARARAPES,2236613.2,1.5
1885,8,HOMOPOLIMERO,40.0,CGNA_PORT,JARAGUA DO SUL,2236613.2,0.75
1886,8,HOMOPOLIMERO,40.0,CGNA_PORT,JOAO PESSOA,2236613.2,0.75
1887,8,HOMOPOLIMERO,40.0,CGNA_PORT,JOINVILLE,2236613.2,0.9375
1888,8,HOMOPOLIMERO,40.0,CGNA_PORT,LA PAZ,4171530.2,0.36764705882352944
1889,8,HOMOPOLIMERO,40.0,CGNA_PORT,LIMA,2056433.5,16.941176470588236
1890,8,HOMOPOLIMERO,40.0,CGNA_PORT,MANAUS,2236613.2,0.9264705882352942
1891,8,HOMOPOLIMERO,40.0,CGNA_PORT,MANTA,2398098.0,0.29411764705882354
1895,8,HOMOPOLIMERO,40.0,CGNA_PORT,NUNOA,2398098.0,0.7941176470588235
1897,8,HOMOPOLIMERO,40.0,CGNA_PORT,PATZICIA,5193300.4,0.7058823529411765
1898,8,HOMOPOLIMERO,40.0,CGNA_PORT,PAVAS,7078257.0,2.2941176470588234
1899,8,HOMOPOLIMERO,40.0,CGNA_PORT,PORTO VELHO,2236613.2,2.25
1900,8,HOMOPOLIMERO,40.0,CGNA_PORT,PUEBLA,5082420.6,2.7941176470588234
1902,8,HOMOPOLIMERO,40.0,CGNA_PORT,QUEZALTEPEQUE,6743683.7,0.7058823529411765
1903,8,HOMOPOLIMERO,40.0,CGNA_PORT,QUINTA NORMAL,2398098.0,0.75
1904,8,HOMOPOLIMERO,40.0,CGNA_PORT,QUITO,2398098.0,7.2536764705882355
1905,8,HOMOPOLIMERO,40.0,CGNA_PORT,RECIFE,2236613.2,0.75
1906,8,HOMOPOLIMERO,40.0,CGNA_PORT,REG DE PERU,2056433.5,0.7941176470588235
1907,8,HOMOPOLIMERO,40.0,CGNA_PORT,REG DE REP. DOMINICANA,3016962.0,0.7647058823529411
1908,8,HOMOPOLIMERO,40.0,CGNA_PORT,REG DE VENEZUELA,5641332.2,0.39705882352941174
1910,8,HOMOPOLIMERO,40.0,CGNA_PORT,ROSARIO,3256771.8,0.7941176470588235
1911,8,HOMOPOLIMERO,40.0,CGNA_PORT,SAN FRANCISCO DE DOS RIOS,7078257.0,1.5294117647058822
1912,8,HOMOPOLIMERO,40.0,CGNA_PORT,SAN NICOLAS,7078257.0,1.4705882352941178
1913,8,HOMOPOLIMERO,40.0,CGNA_PORT,SAN SALVADOR,7482452.6,1.6985294117647058
1914,8,HOMOPOLIMERO,40.0,CGNA_PORT,SANTA CRUZ,4171530.2,6.617647058823529
1915,8,HOMOPOLIMERO,40.0,CGNA_PORT,SANTA CRUZ DO SUL,2236613.2,0.08823529411764706
1916,8,HOMOPOLIMERO,40.0,CGNA_PORT,SANTA ROSA JAUREGUI,5922958.2,2.9411764705882355
1917,8,HOMOPOLIMERO,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,10.561617647058824
1918,8,HOMOPOLIMERO,40.0,CGNA_PORT,SILAO,6265998.0,15.294117647058824
1919,8,HOMOPOLIMERO,40.0,CGNA_PORT,TEPANCO DE LOPEZ,5922958.2,0.14705882352941177
1920,8,HOMOPOLIMERO,40.0,CGNA_PORT,TERRA NOVA,2236613.2,0.75
1921,8,HOMOPOLIMERO,40.0,CGNA_PORT,TLALNEPANTLA DE BAZ,5922958.2,0.35294117647058826
1922,8,HOMOPOLIMERO,40.0,CGNA_PORT,TLALPAN,5922958.2,1.7647058823529411
1923,8,HOMOPOLIMERO,40.0,CGNA_PORT,TOLUCA,5922958.2,3.1470588235294117
1924,8,HOMOPOLIMERO,40.0,CGNA_PORT,URUCA,7078257.0,0.7205882352941176
1925,8,HOMOPOLIMERO,40.0,CGNA_PORT,URUSSANGA,2236613.2,0.75
1927,8,HOMOPOLIMERO,40.0,CGNA_PORT,VILLANUEVA,6295651.9,3.176470588235294
1928,8,HOMOPOLIMERO,40.0,CGNA_PORT,ZARAGOZA,6743683.7,0.7058823529411765
1929,8,LDPE HEAVY DUTY,40.0,CGNA_PORT,LIMA,2056433.5,0.6875
1930,8,LDPE POLIFEN 641,40.0,CGNA_PORT,AVELLANEDA,3256771.8,0.7941176470588235
1931,8,LDPE POLIFEN 641,40.0,CGNA_PORT,BUENOS AIRES,2833236.8,1.588235294117647
1933,8,LDPE USO GENERAL,40.0,CGNA_PORT,LIMA,2056433.5,3.5294117647058822
1934,8,LLDPE BUT (M.I. 1)CA,40.0,CGNA_PORT,LIMA,2056433.5,0.7647058823529411
1935,8,LLDPE BUT (M.I. 2)CA,40.0,CGNA_PORT,LIMA,2056433.5,2.2941176470588234
1938,8,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,HAINA,3016962.0,0.15808823529411764
1941,8,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,0.2647058823529412
1945,8,MASTERB. BLANCO B.PP,40.0,CGNA_PORT,CUAUTITLAN IZCALLI,5922958.2,0.23529411764705882
1947,8,MASTERB. BLANCO B.PS,40.0,CGNA_PORT,CUAUTITLAN IZCALLI,5922958.2,0.08823529411764706
1949,8,MASTERB. NEGRO B.PE,40.0,CGNA_PORT,GUATEMALA,5193300.4,0.1323529411764706
1956,8,MASTERBATCH DE COLOR,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,0.09705882352941175
1957,8,MASTERBATCH DE COLOR,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,0.03147058823529412
