id_viaje,fecha,Tipo de Transporte,id_ciudad_origen,Origen (Nombre),id_ciudad_destino,Destino (Nombre),sku,SKU (Descripción),cantidad
4902061853,4/24/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-4500
4902061830,4/24/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,-4000
4902061830,4/24/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,-3000
4902062216,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5036,721-1NT,-125
4902062214,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5037,721-2NT,-500
4902062216,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5044,745-2AS,-250
4902062215,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5283,664-3BL,-600
4902062214,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5288,745-4AS,-150
4902062220,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5914,663-3BF,-1000
4902062219,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5967,733-2AB,-600
4902062219,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5977,663-3BO,-3000
4902062219,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,5977,663-3BO,-100
4902062220,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,6148,682-1NE,-1800
4902062220,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,6220,682-2NE,-500
4902062220,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,6756,750-8NT,-3850
4902062220,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,6756,750-8NT,-300
4902062194,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,-27000
4902062193,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,-27000
4902061948,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000039,COPOLIMERO R. 07R87DB BOLSAS 25 KG,-375
4902061948,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,-275
4902061948,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,-25
4902061948,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,-800
4902062218,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-200
4902061948,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-25
4902061948,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-1000
4902062217,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-200
4902061948,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000122,HOMOPOLIMERO 20H92N BOLSAS 25 KG,-300
4902062111,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000134,HOMOPOLIMERO 08H85-1 BIG BAG 850 KG,-17000
4902062131,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000134,HOMOPOLIMERO 08H85-1 BIG BAG 850 KG,-17000
4902062166,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000134,HOMOPOLIMERO 08H85-1 BIG BAG 850 KG,-17000
4902062195,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000134,HOMOPOLIMERO 08H85-1 BIG BAG 850 KG,-17000
4902062221,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,-2500
4902062110,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,3000003,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-27000
4902062102,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,3000003,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-27000
4902062035,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,3000003,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-27000
4902062028,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,3000003,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-27000
4902062003,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,3000003,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-27000
4902062000,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,3000003,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-27000
4902061998,4/25/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,3000003,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-27000
4902062268,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902062269,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902062270,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902062271,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902062278,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,-27000
4902062282,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,-27000
4902062285,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,-27000
4902062289,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,-27000
4902062291,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,-27000
4902062333,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062334,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062288,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-27000
4902062292,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-27000
4902062283,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-27000
4902062280,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-27000
4902062297,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000129,HOMOPOLIMERO 02H82-AC BIG BAG 850 KG,-17000
4902062315,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000129,HOMOPOLIMERO 02H82-AC BIG BAG 850 KG,-17000
4902062316,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000129,HOMOPOLIMERO 02H82-AC BIG BAG 850 KG,-17000
4902062319,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000129,HOMOPOLIMERO 02H82-AC BIG BAG 850 KG,-17000
4902062320,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000129,HOMOPOLIMERO 02H82-AC BIG BAG 850 KG,-17000
4902062322,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000129,HOMOPOLIMERO 02H82-AC BIG BAG 850 KG,-17000
4902062332,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062275,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4902062287,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062286,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062281,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062274,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062272,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062267,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062279,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062290,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062277,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062276,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062265,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062321,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062323,4/26/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902062433,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062451,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062452,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062456,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062543,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062523,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062453,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-27000
4902062438,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-19000
4902062606,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000052,HOMOPOLIMERO 03H82NA-TAR BIG BAG 850 KG,-17000
4902062607,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000052,HOMOPOLIMERO 03H82NA-TAR BIG BAG 850 KG,-17000
4902063140,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902063142,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062434,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062435,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062436,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-25500
4902062448,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-19000
4902062449,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062450,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062454,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062457,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062540,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902062611,4/27/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902063569,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902063398,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902063573,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-3000
4902063571,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-27000
4902063568,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-27000
4902063431,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-27000
4902063271,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000196,COPOLIMERO I. 60C55ND BOLSAS 25 KG,-27000
4902063211,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000196,COPOLIMERO I. 60C55ND BOLSAS 25 KG,-27000
4902063212,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902063214,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902063255,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902063270,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902063572,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-27000
4902063573,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-16800
4902063570,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,-27000
4902063312,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000300,COPOLIMERO I. 06C30DA BIG BAG 980 KG,-19600
4902063339,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000300,COPOLIMERO I. 06C30DA BIG BAG 980 KG,-19600
4902063314,4/28/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000300,COPOLIMERO I. 06C30DA BIG BAG 980 KG,-19600
4902063734,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,4114,HDPE CYNPOL HM6015,-22000
4902063764,4/29/2020,camion,BBOD,CEDI BOGOTA,ABOD,CEDI MEDELLIN,5006,202-2NT,-225
4902063742,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,5914,663-3BF,-600
4902063742,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,5914,663-3BF,-25
4902063741,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,5929,733-8AB,-125
4902063741,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,5929,733-8AB,-50
4902063742,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,6220,682-2NE,-1000
4902063899,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,6756,750-8NT,-2000
4902063720,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000003,HOMOPOLIMERO 02H84ND BOLSAS 25 KG,-500
4902063737,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,-525
4902063721,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-10000
4902063770,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902063738,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-200
4902063766,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902063762,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-27000
4902063737,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000039,COPOLIMERO R. 07R87DB BOLSAS 25 KG,-300
4902063737,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,-500
4902063737,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,-300
4902063737,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,-1000
4902063750,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-27000
4902063752,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-27000
4902063754,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-27000
4902063755,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-27000
4902063756,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-27000
4902063759,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-27000
4902063760,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-27000
4902063761,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-27000
4902063738,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-3000
4902063717,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-7000
4902063718,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-7600
4902063720,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,-500
4902063737,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,-600
4902063737,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,-600
4902063769,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,-27000
4902063768,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,-27000
4902063757,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,-27000
4902063767,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-27000
4902063765,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-27000
4902063763,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-27000
4902063719,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000204,HOMOPOLIMERO 25H35-SB BOLSAS 25 KG,-25
4902063719,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000204,HOMOPOLIMERO 25H35-SB BOLSAS 25 KG,-50
4902063719,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000204,HOMOPOLIMERO 25H35-SB BOLSAS 25 KG,-25
4902063719,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000204,HOMOPOLIMERO 25H35-SB BOLSAS 25 KG,-600
4902063719,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000204,HOMOPOLIMERO 25H35-SB BOLSAS 25 KG,-300
4902064177,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000208,HOMOPOLIMERO 60H92 BOLSAS 25 KG,-27000
4902063721,4/29/2020,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-7000
4902063739,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000216,COPOLIMERO R. 03R45C BOLSAS 25 KG,-425
4902063739,4/29/2020,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,-300
4902063789,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4902063897,4/29/2020,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
